embed_name	status	target
vex-6.html	OK	https://jasongamesdev.github.io/vex6/
vex-7.html	OK	https://ubg98.github.io/Vex7/
vex-8.html	OK	https://ubg98.github.io/Vex8/
vex4.html	OK	https://jasongamesdev.github.io/vex4/
vex5.html	OK	https://jasongamesdev.github.io/vex5/
vex6.html	OK	https://jasongamesdev.github.io/vex6/
village-craft.html	OK	https://vaz63.github.io/g22/class-389
volley-random.html	OK	https://htmlxm.github.io/h9/volley-random/
water-slide-cars.html	OK	https://cmug.gitlab.io/water-slide-cars/
weapon.html	OK	https://ubgwtf.gitlab.io/weapon/
whack-your-boss.html	OK	https://script.google.com/macros/s/AKfycbxOc-bxsIyLUgrwWIpGsK_T9RimKBl9eJSFp5KF7UVrjSNjyRWp-NuPIqj4eH4fk_3K/exec
whack-your-neighbor.html	OK	https://jasongamesdev.github.io/whack-your-neighbor/
wheelie-bike.html	OK	https://jasongamesdev.github.io/wheelie-bike/
wheely-2.html	OK	https://ubg98.github.io/Wheely2/
wheely-3.html	OK	https://ubg98.github.io/Wheely3/
wheely-4.html	OK	https://ubg98.github.io/Wheely4/
wheely-5.html	OK	https://ubg98.github.io/Wheely5/
wheely-6.html	OK	https://ubg98.github.io/Wheely6/
wheely-7.html	OK	https://ubg98.github.io/Wheely7/
wheely-8.html	OK	https://ubg98.github.io/Wheely8/
wood-block-puzzle.html	OK	https://ubg98.github.io/WoodBlockPuzzle/
word-slide.html	OK	https://ubg98.github.io/WordSlide/
wordle-unlimited.html	OK	https://jasongamesdev.github.io/wordle-unlimited/
wordle.html	OK	https://jasongamesdev.github.io/wordle/
world-war-2.html	OK	https://jasongamesdev.github.io/world-war-2/
worlds-hardest-game.html	OK	https://jasongamesdev.github.io/worlds-hardest-game/
wrestle-bros.html	OK	https://jasongamesdev.github.io/wrestle-bros/
